"id","artists"
"230124","Liam Gillick"
"230124","Wolfgang Tillmans"
"173918","Günther Förg"
"173918","Jan Fabre"
"173918","Stephan Balkenhol"
"173918","Tony Cragg"
"185065","Jan Fabre"
"185065","Stephan Balkenhol"
"185903","Günther Förg"
"185903","Jan Fabre"
"185903","Stephan Balkenhol"
"186150","Enzo Cucchi"
"186150","Günther Förg"
"186150","Jan Fabre"
"186150","Stephan Balkenhol"
"186150","Tony Cragg"
"186443","Georg Baselitz"
"186443","Günther Förg"
"186443","Stephan Balkenhol"
"186704","Günther Förg"
"186704","Jan Fabre"
"186704","Stephan Balkenhol"
"187017","Jan Fabre"
"187017","Stephan Balkenhol"
"187017","Tony Cragg"
"187244","Günther Förg"
"187244","Ilya Kabakov"
"187244","Jan Fabre"
"187244","Monica Bonvicini"
"187244","Nina Beier"
"187244","Stephan Balkenhol"
"473916","John Cage"
"473916","Nam June Paik"
"32094","Judith Hopf"
"255118","Pierre Huyghe"
"202928","Francis Bacon"
"202928","Henri Matisse"
"202928","Joan Jonas"
"202928","Julie Mehretu"
"202928","Lothar Baumgarten"
"202928","Sol LeWitt"
"202928","Tacita Dean"
"203256","Julião Sarmento"
"52291","Claes Oldenburg"
"52291","Joan Jonas"
"52291","Simone Forti"
"408577","Yoko Ono"
"346202","Nadia Kaabi-Linke"
"91645","Jeremy Deller"
"91645","Öyvind Fahlström"
"185007","Cindy Sherman"
"185007","Kendell Geers"
"185007","Nan Goldin"
"185007","Rebecca Horn"
"185007","Tracey Emin"
"480965","Benoît Maire"
"480965","Dominique Gonzalez-Foerster"
"344847","Benoît Maire"
"344847","Ho Tzu Nyen"
"344847","Shilpa Gupta"
"35118","Benoît Maire"
"480988","Robert Filliou"
"30371","Susan Hiller"
"380396","Ellsworth Kelly"
"38904","Giacomo Manzù"
"280672","Meret Oppenheim"
"280672","Rebecca Horn"
"9806","Heinz Mack"
"42042","Hussein Chalayan"
"505441","Berenice Abbott"
"505441","Howardena Pindell"
"505441","Jo Baer"
"505441","Richard Avedon"
"480947","Berenice Abbott"
"480947","Henri Cartier-Bresson"
"480947","Man Ray"
"315964","Berenice Abbott"
"315964","Brassaï"
"315964","Bruce Davidson"
"315964","Carrie Mae Weems"
"315964","Cy Twombly"
"315964","Irving Penn"
"315964","Zanele Muholi"
"228208","Berenice Abbott"
"228208","Carol Rama"
"228208","Etel Adnan"
"228208","Felix Gonzalez-Torres"
"228208","Julie Mehretu"
"228208","Philippe Parreno"
"228208","Roni Horn"
"228208","Tacita Dean"
"109685","Berenice Abbott"
"109685","Paul Cézanne"
"216783","Claudia Comte"
"216783","Joan Jonas"
"433142","Rachel Whiteread"
"77893","Fabio Mauri"
"77893","Michelangelo Pistoletto"
"518372","Thomas Hirschhorn"
"178858","Esther Stocker"
"329127","Xu Bing"
"293880","Xu Bing"
"272843","Yto Barrada"
"245454","Xu Bing"
"225388","Yto Barrada"
"219155","Claude Closky"
"219155","Dominique Gonzalez-Foerster"
"219155","Mircea Cantor"
"219155","Tatiana Trouvé"
"219155","Thomas Hirschhorn"
"90173","Christian Boltanski"
"90173","Maurizio Cattelan"
"106539","Constantin Brancusi"
"106539","Mark Rothko"
"106539","Piet Mondrian"
"81925","Bernard Buffet"
"81925","Carl Andre"
"81925","Donald Judd"
"81925","Robert Morris"
"76913","Bernard Buffet"
"185304","Bernard Buffet"
"242240","Mona Hatoum"
"274493","Martha Rosler"
"274493","Rirkrit Tiravanija"
"108222","Rafael Lozano-Hemmer"
"129105","Francesco Vezzoli"
"274688","Martha Rosler"
"137372","Eduardo Paolozzi"
"32563","Iman Issa"
"105001","Josef Albers"
"454557","Joan Miró"
"454557","Max Ernst"
"454557","Willi Baumeister"
"454557","Yves Tanguy"
"412323","Pablo Picasso"
"150770","Brigitte Kowanz"
"515820","Birgit Jürgenssen"
"515820","Claudia Comte"
"515820","Mark Dion"
"190458","Rafael Lozano-Hemmer"
"104934","Oskar Kokoschka"
"55062","Bill Viola"
"381008","Helmut Lang"
"381008","Hussein Chalayan"
"381008","Junya Watanabe"
"381008","Martin Margiela"
"528111","Kara Walker"
"528111","Wangechi Mutu"
"360299","Shirin Neshat"
"360299","Wangechi Mutu"
"38116","Claes Oldenburg"
"38116","Coosje van Bruggen"
"471409","Luca Vitone"
"471409","Mario Merz"
"253822","John Cage"
"253822","Marcel Duchamp"
"184884","Pipilotti Rist"
"184884","Rä di Martino"
"189290","Kendell Geers"
"189290","Lawrence Weiner"
"189290","Liam Gillick"
"189290","Marcel Broodthaers"
"189290","Martha Rosler"
"189290","Robert Barry"
"109767","David Bowie"
"109767","Rafael Lozano-Hemmer"
"479411","John Heartfield"
"408980","Pablo Picasso"
"256124","Egon Schiele"
"256124","Gerhard Richter"
"256124","Maurizio Cattelan"
"256124","Max Ernst"
"256124","Roy Lichtenstein"
"256124","Sarah Lucas"
"256124","Susan Rothenberg"
"256124","Thomas Ruff"
"256124","Ugo Rondinone"
"52925","Nina Beier"
"30289","Vincent Van Gogh"
"187898","Seydou Keïta"
"184615","NADA"
"186276","Carrie Mae Weems"
"186864","Cindy Sherman"
"186864","José Parlá"
"186864","Richard Serra"
"187329","Cindy Sherman"
"187329","Ross Bleckner"
"187329","Vik Muniz"
"508353","Blinky Palermo"
"508353","Bruce Nauman"
"508353","Gerhard Richter"
"508353","Sarah Morris"
"508353","Sigmar Polke"
"341197","Susan Hiller"
"257578","Martha Rosler"
"8658","Cai Guo-Qiang"
"8658","Cao Fei"
"8658","Eija-Liisa Ahtila"
"8658","John Baldessari"
"8658","Laura Lima"
"111014","David Goldblatt"
"111014","Franz West"
"111014","Marlene Dumas"
"111014","Reinhard Mucha"
"111014","Robert Gober"
"111014","Thomas Struth"
"111014","Wilhelm Sasnal"
"410542","Jessica Stockholder"
"105748","Felix Gonzalez-Torres"
"105748","Wade Guyton"
"109966","Frank Lloyd Wright"
"309367","Rirkrit Tiravanija"
"185332","Paolo Icaro"
"184940","Sarah Morris"
"109864","Liam Gillick"
"61900","Pierre Huyghe"
"61900","Sophie Calle"
"494166","Faith Ringgold"
"494166","Luchita Hurtado"
"189211","Monica Bonvicini"
"189211","Olafur Eliasson"
"36550","Joseph Beuys"
"48436","Dan Flavin"
"446279","Michel Majerus"
"484786","Joseph Kosuth"
"484786","Michel Majerus"
"484786","Rirkrit Tiravanija"
"468010","Daniel Richter"
"366536","Isa Genzken"
"366536","Josh Kline"
"366536","Paul Thek"
"8307","Liam Gillick"
"8307","Mladen Stilinović"
"8307","Pierre Huyghe"
"105448","Kiki Smith"
"7807","Gustav Metzger"
"7807","Hans Haacke"
"7807","Joseph Beuys"
"422960","Betye Saar"
"422960","David Hammons"
"422960","Senga Nengudi"
"63384","Betye Saar"
"420168","Jumana Manna"
"54387","Louise Lawler"
"391569","Frida Kahlo"
"380583","Jasper Johns"
"380583","Philip Taaffe"
"322604","NADA"
"108096","Beverly Pepper"
"183710","Nick Cave"
"183710","Wifredo Lam"
"456081","Martin Puryear"
"297371","Paula Rego"
"285646","Dayanita Singh"
"285646","John Singer Sargent"
"285646","Luisa Lambri"
"285646","Sophie Calle"
"249113","Cao Fei"
"249113","Dorothy Cross"
"249113","Frank Bowling"
"249113","Helen Chadwick"
"249113","Lee Bul"
"249113","Marcel Duchamp"
"249113","Matthew Barney"
"249113","Max Ernst"
"249113","Tracey Emin"
"249113","Yayoi Kusama"
"187095","Etel Adnan"
"187095","Frank Gehry"
"187095","Jean Nouvel"
"187095","Keith Haring"
"187095","Subodh Gupta"
"187095","Yayoi Kusama"
"188234","Jean Nouvel"
"187505","David Goldblatt"
"187505","Robin Rhode"
"278587","Bhupen Khakhar"
"278587","Jogen Chowdhury"
"44207","Bhupen Khakhar"
"44206","Bhupen Khakhar"
"282391","Ernesto Neto"
"29436","Roni Horn"
"29436","Vincent Van Gogh"
"31292","Vincent Van Gogh"
"108143","Thomas Ruff"
"39649","David Weiss"
"200953","Lawrence Weiner"
"197876","Marina Abramović"
"64233","Lygia Clark"
"412822","Zanele Muholi"
"304363","Ho Tzu Nyen"
"98530","Danh Vo"
"98530","Guo Xi"
"98530","Liam Gillick"
"98530","Tracey Emin"
"36620","Jim Supangkat"
"38609","Yoko Ono"
"198295","Wade Guyton"
"95912","John Russell"
"189015","Patricia Piccinini"
"276192","Philip Guston"
"187572","Carl Andre"
"34955","Bill Bollinger"
"35966","Bill Bollinger"
"317037","Paul Strand"
"317036","Eugène Atget"
"184820","Bruce Davidson"
"184820","Louis Vuitton"
"184820","Martin Parr"
"184820","Taryn Simon"
"184820","Wolfgang Tillmans"
"105036","Zanele Muholi"
"105263","Zanele Muholi"
"105454","Fred Wilson"
"105454","Julie Mehretu"
"106060","Fred Wilson"
"106060","Julie Mehretu"
"106873","Fred Wilson"
"106873","Julie Mehretu"
"106951","Fred Wilson"
"106951","Julie Mehretu"
"107092","Fred Wilson"
"107092","Julie Mehretu"
"107181","Fred Wilson"
"107181","George Smith"
"107181","Julie Mehretu"
"107223","Fred Wilson"
"107223","Julie Mehretu"
"107282","Fred Wilson"
"107282","Julie Mehretu"
"107580","Fred Wilson"
"107580","Julie Mehretu"
"107696","Fred Wilson"
"107696","Julie Mehretu"
"107845","Fred Wilson"
"107845","Julie Mehretu"
"107972","Fred Wilson"
"107972","Julie Mehretu"
"108340","Fred Wilson"
"108340","George Smith"
"108340","Julie Mehretu"
"108761","George Smith"
"109773","Fred Wilson"
"109773","George Smith"
"109773","Julie Mehretu"
"109773","Liam Gillick"
"111623","Janet Cardiff"
"111623","Thomas Hirschhorn"
"302131","Marcel Broodthaers"
"302131","Marcel Duchamp"
"302131","Meret Oppenheim"
"302131","Richard Hamilton"
"480799","John Cage"
"160254","Hiwa K"
"188496","Yoko Ono"
"109567","Claude Monet"
"103313","John Gerrard"
"80021","Bruce Davidson"
"80021","Ming Smith"
"186046","Dominique Gonzalez-Foerster"
"186046","Lawrence Weiner"
"186046","Maurizio Cattelan"
"186046","Ryan McGinley"
"189030","Dan Graham"
"189030","Donald Judd"
"189030","Paul McCarthy"
"189030","Sherrie Levine"
"457561","Bill Viola"
"457561","Bruce Nauman"
"457561","Marina Abramović"
"490791","Bill Viola"
"490791","Olafur Eliasson"
"391005","Bill Viola"
"391005","Douglas Gordon"
"391005","Gustave Doré"
"391005","Paul Nash"
"391005","Pierre Huyghe"
"391005","Pipilotti Rist"
"391005","Richard Wilson"
"391005","Tacita Dean"
"343576","Bill Viola"
"343576","Robert Smithson"
"154176","Bill Viola"
"154176","Carsten Höller"
"154176","Francis Bacon"
"154176","Grayson Perry"
"154176","James Turrell"
"154176","Lucian Freud"
"154176","Olafur Eliasson"
"154176","Paul McCarthy"
"154176","Robert Mapplethorpe"
"154176","Shirin Neshat"
"94244","Bill Viola"
"94244","Dennis Oppenheim"
"94244","Joseph Beuys"
"94244","Vito Acconci"
"90174","Bill Viola"
"90174","Georg Baselitz"
"90174","Gerhard Richter"
"90174","Marina Abramović"
"90174","Yayoi Kusama"
"90174","Yoko Ono"
"53331","Bill Viola"
"53331","Carsten Höller"
"53331","James Turrell"
"53331","Olafur Eliasson"
"9796","Bill Viola"
"9796","Shirin Neshat"
"185492","Bill Viola"
"185492","Francesco Arena"
"185492","James Turrell"
"185492","Jeff Koons"
"185492","Richard Hamilton"
"185492","Tania Bruguera"
"185492","Tracey Emin"
"185711","Bill Viola"
"186299","Bill Viola"
"109157","Bill Viola"
"109707","Bill Viola"
"109707","Claes Oldenburg"
"109707","Kiki Smith"
"109707","Peter Saul"
"109944","Bill Viola"
"110149","Bill Viola"
"110149","Felix Gonzalez-Torres"
"110149","Luis Camnitzer"
"110149","Oscar Muñoz"
"188878","Bill Viola"
"188878","Grayson Perry"
"188878","Lorna Simpson"
"188878","Martin Puryear"
"188878","William Kentridge"
"189270","Bill Viola"
"184769","Kendell Geers"
"186253","John McCracken"
"186253","Ken Price"
"186253","Larry Bell"
"186253","László Moholy-Nagy"
"186253","Robert Irwin"
"29913","Billy Apple"
"38096","Billy Apple"
"111092","Billy Apple"
"111092","Nam June Paik"
"187812","Billy Childish"
"187812","Damien Hirst"
"187812","Gavin Turk"
"187812","Shepard Fairey"
"187812","Tracey Emin"
"37210","Billy Childish"
"108236","Dan Graham"
"215046","Nam June Paik"
"215045","Nam June Paik"
"184748","Dieter Roth"
"184748","Per Kirkeby"
"184748","Roni Horn"
"186914","Tal R"
"438980","Birgit Jürgenssen"
"438980","Dennis Oppenheim"
"438980","Diego Perrone"
"438980","Gastone Novelli"
"438980","Giuseppe Penone"
"438980","Heidi Bucher"
"393288","Birgit Jürgenssen"
"393288","Maurizio Cattelan"
"307424","Birgit Jürgenssen"
"185658","Delia Gonzalez"
"285271","Jumana Manna"
"31324","El Anatsui"
"110066","Eric Fischl"
"288001","Jeff Koons"
"288001","Jim Dine"
"168556","Sarah Ortmeyer"
"205996","Simone Forti"
"330055","Lynette Yiadom Boakye"
"330055","Shilpa Gupta"
"332293","Olafur Eliasson"
"305942","Olafur Eliasson"
"143983","Edward Hopper"
"202920","Damien Hirst"
"202920","Luc Tuymans"
"202920","Maurizio Cattelan"
"202920","Olafur Eliasson"
"202920","Rachel Whiteread"
"202920","Takashi Murakami"
"206384","Shilpa Gupta"
"202919","Lynette Yiadom Boakye"
"194118","Jeff Koons"
"194118","Lynette Yiadom Boakye"
"48568","Christian Boltanski"
"48568","Jenny Holzer"
"42083","Dieter Roth"
"42263","Dieter Roth"
"284902","Pierre Huyghe"
"284902","Pipilotti Rist"
"94193","Cindy Sherman"
"94193","Doug Aitken"
"94193","Matthew Barney"
"94193","Sarah Sze"
"94193","Tracey Emin"
"217483","Katharina Grosse"
"36003","Ho Tzu Nyen"
"184463","Hans Haacke"
"184463","Jenny Holzer"
"108229","Dan Graham"
"108229","Maurizio Cattelan"
"108229","Xu Bing"
"467031","Nobuyoshi Araki"
"467031","Pedro Cabrita Reis"
"467031","Tacita Dean"
"467031","Thomas Ruff"
"467031","Walker Evans"
"78656","Blinky Palermo"
"78656","Eduardo Chillida"
"78656","James Turrell"
"78656","Lucio Fontana"
"78656","Sol LeWitt"
"860","Blinky Palermo"
"860","Bruce Nauman"
"860","Carl Andre"
"860","Dan Flavin"
"860","Donald Judd"
"860","Gerhard Richter"
"860","Imi Knoebel"
"860","Isa Genzken"
"860","Joseph Beuys"
"860","Reinhard Mucha"
"860","Robert Morris"
"860","Rosemarie Trockel"
"860","Sigmar Polke"
"35484","Blinky Palermo"
"39876","Blinky Palermo"
"460206","Dominique Gonzalez-Foerster"
"5506","Damien Hirst"
"5506","Helen Frankenthaler"
"5506","Mona Hatoum"
"5506","Simon Starling"
"5506","Tacita Dean"
"200463","El Anatsui"
"200463","Mierle Laderman Ukeles"
"200463","Robert Smithson"
"184970","Georg Baselitz"
"184970","Paul Cézanne"
"184970","Ross Bleckner"
"184970","Tracey Emin"
"184970","Urs Fischer"
"185013","Bruce Nauman"
"185013","Joan Jonas"
"185013","Kirsten Justesen"
"105999","Guo Xi"
"105999","Ma Qiusha"
"187966","Donald Judd"
"187966","Rachel Whiteread"
"187966","Richard Serra"
"187966","Robert Rauschenberg"
"187983","Mark Wallinger"
"187983","Richard Long"
"516717","Iñigo Manglano-Ovalle"
"350682","Francis Picabia"
"350682","Francisco de Goya"
"350682","Joseph Beuys"
"350682","Marcel Duchamp"
"350682","Oskar Schlemmer"
"413342","David Lynch"
"413342","Nina Beier"
"108274","Alice Neel"
"108274","Robert Morris"
"376368","Peter Halley"
"107999","Diana Al-Hadid"
"286116","Norman Lewis"
"286116","Romare Bearden"
"38375","Mark Wallinger"
"453814","Caspar David Friedrich"
"453814","Chris Burden"
"453814","Gustave Courbet"
"453814","Hanne Darboven"
"453814","Hiroshi Sugimoto"
"453814","John Cage"
"453814","Monika Grzymala"
"453814","On Kawara"
"453814","Pierre Huyghe"
"453814","Roman Signer"
"453814","Sarah Lucas"
"97381","Thomas Ruff"
"210448","He Xiangyu"
"210448","Qiu Zhijie"
"210448","Shilpa Gupta"
"210448","Xu Bing"
"210447","He Xiangyu"
"210447","Qiu Zhijie"
"210447","Shilpa Gupta"
"210447","Xu Bing"
"394932","Jumana Manna"
"33217","Bojan Sarcevic"
"34363","Bojan Sarcevic"
"37010","Bojan Sarcevic"
"39111","Bojan Sarcevic"
"41371","Bojan Sarcevic"
"42198","Bojan Sarcevic"
"393672","Bojan Šarčević"
"393672","Mladen Stilinović"
"254979","Bojan Šarčević"
"254979","Claudia Comte"
"254979","Magali Reus"
"254979","Sarah Lucas"
"254979","Steven Claydon"
"107428","Edvard Munch"
"107428","Kazimir Malevich"
"107428","Piet Mondrian"
"107428","Rosemarie Trockel"
"107428","Wassily Kandinsky"
"408989","Sarah Ortmeyer"
"402385","Elena Mazzi"
"184818","Douglas Gordon"
"184818","Fabio Mauri"
"186459","Diango Hernández"
"186459","Esther Stocker"
"187606","Zaha Hadid"
"45958","Gustav Metzger"
"39825","Jorge Pardo"
"190235","Lara Almarcegui"
"190235","Michel Blazy"
"190235","Piero Gilardi"
"110525","Robin Rhode"
"69646","Tatiana Trouvé"
"208061","Hito Steyerl"
"185798","Marco Poloni"
"531326","Thomas Houseago"
"482818","Shilpa Gupta"
"482818","William Kentridge"
"440292","Daniel Spoerri"
"440292","Etel Adnan"
"440292","Jean Tinguely"
"440292","Thomas Houseago"
"144515","John Baldessari"
"144515","Olafur Eliasson"
"144515","Sarah Morris"
"144514","John Baldessari"
"144514","Monica Bonvicini"
"144514","Paul McCarthy"
"143955","Dominique Gonzalez-Foerster"
"143955","Felix Gonzalez-Torres"
"143955","Luis Camnitzer"
"143955","Mona Hatoum"
"143955","Philippe Parreno"
"143955","Siah Armajani"
"9168","Zaha Hadid"
"489499","Hans Haacke"
"489499","Hito Steyerl"
"489499","Hiwa K"
"489499","Rosemarie Trockel"
"489499","Thomas Hirschhorn"
"375726","Caspar David Friedrich"
"375726","Wolfgang Tillmans"
"394669","Hans Haacke"
"394669","Hito Steyerl"
"394669","Hiwa K"
"394669","Rosemarie Trockel"
"394669","Thomas Hirschhorn"
"130002","Juergen Teller"
"185581","Bruce Davidson"
"185581","David Goldblatt"
"185581","David Lynch"
"188527","Joel Sternfeld"
"188571","Ilya Kabakov"
"188571","Jannis Kounellis"
"188571","Jimmie Durham"
"188571","Nan Goldin"
"370650","Dieter Roth"
"370650","Joseph Beuys"
"370650","Paul McCarthy"
"252761","HU"
"34140","Simon Starling"
"440264","Hamish Fulton"
"440264","Hannah Höch"
"440264","Marc Chagall"
"440264","Otto Dix"
"440264","Ugo Rondinone"
"440264","Willi Baumeister"
"361924","Pablo Picasso"
"361924","Öyvind Fahlström"
"244330","Jimmie Durham"
"244330","Monica Bonvicini"
"244330","Olafur Eliasson"
"185288","Iman Issa"
"185288","Julio Le Parc"
"36595","Boyd Webb"
"137389","Braco Dimitrijevic"
"38141","Braco Dimitrijevic"
"186337","Jon Rafman"
"208133","Joyce Kozloff"
"208631","Hiwa K"
"208631","Kimsooja"
"146288","Bruce Nauman"
"146288","Kara Walker"
"146288","Lynda Benglis"
"146288","Maya Lin"
"144209","Cildo Meireles"
"144209","Dominique Gonzalez-Foerster"
"144209","Hito Steyerl"
"144209","Hélio Oiticica"
"144209","Liam Gillick"
"144209","Olafur Eliasson"
"107924","Rafael Lozano-Hemmer"
"184480","Jeff Koons"
"184480","John Russell"
"184480","Maurizio Cattelan"
"184480","Peter Halley"
"184480","Piero Gilardi"
"109231","John Cage"
"109231","Marcel Duchamp"
"315091","Mark Dion"
"105251","Charles Long"
"107100","Charles Long"
"108130","Charles Long"
"277322","Paolo Scheggi"
"195731","David Maljković"
"195731","Ivan Kožarić"
"195731","Jiří Kolář"
"195731","Mladen Stilinović"
"195731","Ugo La Pietra"
"195731","Vlado Martek"
"35653","Mladen  Stilinović"
"185125","Jumana Manna"
"188858","Nuno Ramos"
"172886","Brassaï"
"184576","Kent Monkman"
"184576","Lisa Yuskavage"
"184576","Lygia Pape"
"493736","Hito Steyerl"
"183275","Eduardo Chillida"
"123085","Do Ho Suh"
"123085","Haegue Yang"
"59649","Philip Guston"
"107153","Kent Monkman"
"61715","Kazimir Malevich"
"105756","Hito Steyerl"
"186499","Jay DeFeo"
"186499","Patricia Piccinini"
"186499","Zanele Muholi"
"216582","Nick Cave"
"216582","Sarah Oppenheimer"
"105296","Martha Rosler"
"186331","Rainer Ganahl"
"186331","Taryn Simon"
"314840","Lynn Hershman Leeson"
"99907","Robert Smithson"
"186513","Rosângela Rennó"
"184474","Mona Hatoum"
"105212","Martin Creed"
"10233","David Byrne"
"12522","David Byrne"
"12522","El Lissitzky"
"12522","Ellen Gallagher"
"12522","Francis Picabia"
"12522","Frank Gehry"
"12522","Georges Braque"
"12522","Hannah Höch"
"12522","Jean-Michel Basquiat"
"12522","Jeff Koons"
"12522","John Baldessari"
"12522","John Cage"
"12522","John Heartfield"
"12522","Joseph Cornell"
"12522","Keith Haring"
"12522","Kurt Schwitters"
"12522","Marcel Duchamp"
"12522","Pablo Picasso"
"12522","Paul McCarthy"
"12522","Pierre Huyghe"
"12522","Richard Hamilton"
"12522","Robert Rauschenberg"
"185690","David Byrne"
"185690","Sol LeWitt"
"188604","Kara Walker"
"188604","Lawrence Weiner"
"188604","Lorna Simpson"
"188604","Yinka Shonibare"
"454337","Jumana Manna"
"199535","Adrian Piper"
"199535","Jasper Johns"
"133290","Doris Salcedo"
"106837","Hito Steyerl"
"31283","Matthew Barney"
"187975","Bruce Nauman"
"187975","Man Ray"
"33376","Hito Steyerl"
"185846","Cameron Platter"
"187523","Cameron Platter"
"95265","Alice Neel"
"95265","Frank Bowling"
"95265","Lucian Freud"
"95265","Marlene Dumas"
"95265","Wolfgang Tillmans"
"107295","Cai Guo-Qiang"
"107295","Carl Andre"
"107295","Eva Hesse"
"107295","Hito Steyerl"
"107295","Martha Rosler"
"107295","Mel Bochner"
"107295","Robert Barry"
"107295","Robert Smithson"
"188100","Jim Lambie"
"188100","Jota Castro"
"188100","Lisa Yuskavage"
"110914","Dana Schutz"
"110914","Hans Haacke"
"110914","Liam Gillick"
"110914","Shirin Neshat"
"448291","Etel Adnan"
"310354","Ming Smith"
"310354","Nan Goldin"
"185289","Tacita Dean"
"185289","Taryn Simon"
"528115","James Turrell"
"528115","Robert Irwin"
"528635","Dominique Gonzalez-Foerster"
"35980","Francesco Vezzoli"
"325061","Brice Marden"
"325061","Dora Maar"
"325061","Pablo Picasso"
"109573","Brice Marden"
"109573","Pat Steir"
"109573","Wangechi Mutu"
"189026","Agnes Martin"
"189026","Brice Marden"
"412366","Bridget Riley"
"412366","Piet Mondrian"
"446073","Bridget Riley"
"446073","Georges Seurat"
"446073","Henri Matisse"
"446073","Henry Moore"
"446073","Pablo Picasso"
"446073","Richard Serra"
"446073","Vincent van Gogh"
"399653","Bridget Riley"
"280676","Bridget Riley"
"280676","Claudia Comte"
"280676","John Armleder"
"280676","Roberto Cuoghi"
"280676","Sol LeWitt"
"279825","Bridget Riley"
"279825","Paul Klee"
"263797","Bridget Riley"
"263797","Carl Andre"
"263797","Max Ernst"
"249522","Bridget Riley"
"249522","Brion Gysin"
"249522","Carlos Cruz-Diez"
"249522","Dadamaino"
"249522","Dieter Roth"
"249522","François Morellet"
"249522","Gerhard von Graevenitz"
"249522","Josef Albers"
"249522","Julio Le Parc"
"249522","Marcel Duchamp"
"249522","Tony Conrad"
"249522","Victor Vasarely"
"203288","Bridget Riley"
"186720","Bridget Riley"
"186720","Gillian Wearing"
"186720","Richard Long"
"186720","William Kentridge"
"33976","Bridget Riley"
"187570","Bridget Riley"
"187570","Frank Stella"
"187570","Fred Sandback"
"529148","Maria Loboda"
"438944","Michel Majerus"
"438944","Rirkrit Tiravanija"
"440239","Ugo Rondinone"
"347879","Lothar Baumgarten"
"31004","Paweł Althamer"
"383676","Brigitte Kowanz"
"223270","Brigitte Kowanz"
"223270","Christian Boltanski"
"223270","François Morellet"
"223270","James Turrell"
"223270","Joseph Kosuth"
"223270","Keith Sonnier"
"223270","Mario Merz"
"223270","Olafur Eliasson"
"223270","Rebecca Horn"
"94268","Brigitte Kowanz"
"212730","Bruce Nauman"
"212730","Christian Boltanski"
"212730","Dennis Oppenheim"
"212730","Gerhard Richter"
"212730","Isa Genzken"
"212730","Mona Hatoum"
"212730","Rebecca Horn"
"212730","Rosemarie Trockel"
"212730","Sigmar Polke"
"212730","Stanley Brouwn"
"34499","Louise Bourgeois"
"30979","Georges Braque"
"526717","Brion Gysin"
"497483","Brion Gysin"
"77186","Brion Gysin"
"185103","Brion Gysin"
"185103","Keith Haring"
"185103","Marcel Duchamp"
"185103","Philip Taaffe"
"185103","Robert Rauschenberg"
"36365","Brion Gysin"
"188649","Brion Gysin"
"446294","Isamu Noguchi"
"446294","Julie Mehretu"
"446294","Luchita Hurtado"
"446294","Tacita Dean"
"413260","Doris Salcedo"
"413260","Isa Genzken"
"413260","Phyllida Barlow"
"413260","Pierre Huyghe"
"275753","Marcel Duchamp"
"11320","William Kentridge"
"105441","Walid Raad"
"106983","John Singer Sargent"
"106983","Mary Cassatt"
"501603","James Turrell"
"198853","Judith Hopf"
"191564","Jenny Saville"
"191564","Michelangelo"
"12134","Francesco Vezzoli"
"12134","Hito Steyerl"
"12134","John Gerrard"
"107350","Salvatore Arancio"
"186427","Nicolas Poussin"
"187164","Damien Hirst"
"187164","Jim Lambie"
"187164","Michael Craig-Martin"
"187164","Sarah Lucas"
"187164","Tracey Emin"
"330915","Iwan Baan"
"330915","Lara Almarcegui"
"245215","Edvard Munch"
"245215","Louise Bourgeois"
"253604","Cornelia Parker"
"208844","Edvard Munch"
"208844","Helene Schjerfbeck"
"208844","Leo Villareal"
"208844","Olafur Eliasson"
"208844","Wolfgang Laib"
"107906","Christine Borland"
"107906","Thomas Hirschhorn"
"108109","Christine Borland"
"108109","Fiona Tan"
"108109","Thomas Hirschhorn"
"108109","Yinka Shonibare"
"282899","John Miller"
"282899","Zanele Muholi"
"386382","Zanele Muholi"
"361581","Zanele Muholi"
"254751","Tony Albert"
"206969","David Lynch"
"206969","Henry Ossawa Tanner"
"206969","Mary Cassatt"
"206969","Njideka Akunyili Crosby"
"94215","Iman Issa"
"187064","Maria Lai"
"39329","John Armleder"
"39329","Olivier Mosset"
"7928","Jean Cocteau"
"7928","Katja Novitskova"
"7928","Rembrandt"
"467026","Jay DeFeo"
"467026","Joan Brown"
"348900","Isa Genzken"
"348900","Yayoi Kusama"
"208615","David Hammons"
"208615","Marcel Duchamp"
"198345","Joan Jonas"
"163427","Max Ernst"
"12829","Cindy Sherman"
"12829","Ryan McGinley"
"12829","Walker Evans"
"9815","Sigmar Polke"
"186015","Joe Goode"
"186015","Larry Bell"
"186034","Joe Goode"
"186034","Larry Bell"
"186307","Rainer Ganahl"
"186307","Taryn Simon"
"186652","Joe Goode"
"186652","Larry Bell"
"186652","Mark Ryden"
"186848","Jay DeFeo"
"187061","Joe Goode"
"187061","Larry Bell"
"187061","Mark Ryden"
"187468","Joe Goode"
"187530","Joe Goode"
"187530","John McCracken"
"187530","John McLaughlin"
"187667","Joe Goode"
"187667","Mark Ryden"
"188464","Joe Goode"
"188464","John McLaughlin"
"188464","Mary Corse"
"188464","Robert Rauschenberg"
"188980","Carl Andre"
"188980","John McLaughlin"
"189039","Mark Ryden"
"189106","Sam Francis"
"59267","Bruce Davidson"
"8717","Bruce Davidson"
"482343","Chris Burden"
"143994","Eric Fischl"
"36839","Fiona Tan"
"185812","Robert Gober"
"30913","Leon Ferrari"
"111480","Kim West"
"111632","Dana Schutz"
"111632","Fred Wilson"
"4324","Frank Gehry"
"46363","Bruce Nauman"
"46363","Yoko Ono"
"172878","Bruce Nauman"
"29861","Bruce Nauman"
"186962","Bruce Nauman"
"34042","Bruce Nauman"
